#This data is provided for replicating the analyses in White et al. 2012.
#If the MCDB data is needed for other reasons, it should be acquired from the Ecological Archives Data Paper publication by Thibault et al. (http://esapubs.org/archive/ecol/E092/201/).
1271,1996,MIOR,130
1271,1996,MUER,14
1271,1996,MUMU,2
1271,1996,MYGA,249
1271,1996,NEGI,34
1271,1996,PEKE,24
1271,1996,PEMA,177
1271,1996,SCOR,1
1271,1996,SOBE,1
1271,1996,SOMO,221
1271,1996,SOTR,215
1271,1996,SOVA,11
1271,1996,TADO,6
1271,1996,TATO,42
1271,1996,ZATR,2
1272,1996,GLSA,5
1272,1996,MILO,2
1272,1996,MIOR,261
1272,1996,MUER,9
1272,1996,MYGA,178
1272,1996,NEGI,16
1272,1996,PEKE,3
1272,1996,PEMA,298
1272,1996,SOBE,2
1272,1996,SOMO,217
1272,1996,SOTR,213
1272,1996,SOVA,61
1272,1996,TATO,65
1272,1996,ZATR,12
1273,1966,CHHI,3
1273,1966,DIOR,111
1273,1966,MUMU,6
1273,1966,ONLE,15
1273,1966,PEFS,5
1273,1966,PEMA,5
1273,1966,SPSP,30
1274,1966,CHHI,12
1274,1966,DIOR,32
1274,1966,MIOC,22
1274,1966,ONLE,43
1274,1966,PEFL,3
1274,1966,PEFS,23
1274,1966,PEMA,63
1274,1966,REME,21
1274,1966,REMO,2
1274,1966,SPSP,24
1274,1966,SPTR,3
1275,1966,CHHI,5
1275,1966,DIOR,19
1275,1966,MIOC,2
1275,1966,ONLE,17
1275,1966,PEFL,2
1275,1966,PEFS,8
1275,1966,PEMA,41
1275,1966,REME,13
1275,1966,SPSP,17
1275,1966,SPTR,2
